qseqid,sseqid,pident,length,similarity_score,uniprot_id
sp|A6NDE4|RBY1B_HUMAN,4UER_BB,33.333,11,3.66663,A6NDE4
sp|A6NDE4|RBY1B_HUMAN,2MKI_A,28.378,13,3.68914,A6NDE4
sp|A6NDE4|RBY1B_HUMAN,1QM9_A,25.926,16,4.14816,A6NDE4
sp|A6NDE4|RBY1B_HUMAN,2E5G_A,25.287,18,4.55166,A6NDE4
sp|A6NDE4|RBY1B_HUMAN,2NLW_A,26.786,11,2.94646,A6NDE4
sp|A6NDE4|RBY1B_HUMAN,2MJU_A,24.691,16,3.95056,A6NDE4
sp|A6NDE4|RBY1B_HUMAN,2L41_A,29.577,13,3.84501,A6NDE4
sp|A6NDE4|RBY1B_HUMAN,2KRR_A,36.364,11,4.00004,A6NDE4
sp|A6NDE4|RBY1B_HUMAN,5OPT_HH,42.857,7,2.99999,A6NDE4
sp|A6NDE4|RBY1B_HUMAN,4CQ1_A,24.691,16,3.95056,A6NDE4
sp|A6NDE4|RBY1B_HUMAN,5MDU_A,33.333,6,1.99998,A6NDE4
sp|A6NDE4|RBY1B_HUMAN,2KVI_A,25.287,17,4.29879,A6NDE4
sp|A6NDE4|RBY1B_HUMAN,1FJC_A,28.169,14,3.94366,A6NDE4
sp|A6NDE4|RBY1B_HUMAN,1X5O_A,24.615,13,3.19995,A6NDE4
sp|A6NDE4|RBY1B_HUMAN,1VW1_A,33.333,10,0.33333,A6NDE4
sp|A6NDY0|EPAB2_HUMAN,2JWN_A,74.51,37,27.5687,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,3B4D_A,75.0,32,24.0,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,3UCG_A,75.862,31,23.51722,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2M70_A,43.357,51,22.11207,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2KI2_A,33.333,28,9.33324,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1WHW_A,35.135,26,9.1351,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2MZR_A,35.227,31,10.92037,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1P1T_A,34.177,28,9.56956,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2E5H_A,39.726,26,10.32876,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2XS5_A,34.524,30,10.3572,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2XS2_A,34.524,30,10.3572,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,3S7R_A,30.682,32,9.81824,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5LSL_A,36.486,26,9.48636,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2XSF_A,35.135,27,9.48645,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2MHN_A,35.135,27,9.48645,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5UZ5_A,24.793,44,10.90892,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,4WKR_A,34.667,27,9.36009,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2CPE_A,30.392,33,10.02936,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,6G90_B,31.148,22,6.85256,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,6G90_R,36.486,26,9.48636,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2CQ4_A,36.62,26,9.5212,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,6EM3_OO,24.576,41,10.07616,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5LSB_A,36.486,26,9.48636,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1HD0_A,26.667,27,7.20009,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,3PGW_S,28.378,26,7.37828,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,4YUD_A,36.62,26,9.5212,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,3CW1_K,28.378,26,7.37828,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2DH8_A,27.536,25,6.884,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5MPG_A,25.974,28,7.27272,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2DGO_A,25.0,24,6.0,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5IM0_B,27.027,27,7.29729,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,6R5K_D,27.586,31,8.55166,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5IM0_A,26.506,30,7.9518,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,4PKD_B,29.31,21,6.1551,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,4FXV_A,31.667,21,6.65007,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1SXL_A,27.586,21,5.79306,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2LEA_A,28.395,29,8.23455,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5SZW_A,31.25,23,7.1875,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2MPU_A,29.577,25,7.39425,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,6D0Y_A,20.732,29,6.01228,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,3HI9_A,30.645,22,6.7419,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2HVZ_A,33.333,28,9.33324,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,4ED5_A,31.667,39,12.35013,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,4ED5_A,24.211,39,9.44229,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,4EGL_A,31.667,39,12.35013,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,4EGL_A,24.211,39,9.44229,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1P27_B,29.31,21,6.1551,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2MMY_A,27.059,27,7.30593,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2MB0_B,26.25,28,7.35,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2XB2_D,29.31,21,6.1551,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1X4B_A,25.0,37,9.25,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2KM8_B,35.593,21,7.47453,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1H2T_Z,20.732,29,6.01228,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2DH7_A,24.39,29,7.0731,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2HYI_B,29.31,21,6.1551,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2X1F_A,35.593,21,7.47453,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5OO6_B,20.732,29,6.01228,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2J0S_D,29.31,21,6.1551,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5O3J_A,26.984,23,6.20632,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2YWK_A,35.897,28,10.05116,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2DNG_A,27.778,26,7.22228,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2DGS_A,26.761,26,6.95786,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2CJK_A,26.667,27,7.20009,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2CJK_A,21.127,27,5.70429,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,3EX7_B,29.31,21,6.1551,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2KN4_A,28.395,29,8.23455,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2DGQ_A,27.143,25,6.78575,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,3SXL_A,27.586,26,7.17236,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,3SXL_A,30.508,26,7.93208,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2X1A_A,35.593,21,7.47453,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,6DBP_A,23.75,27,6.4125,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2J0Q_D,29.31,21,6.1551,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,6C8U_1,22.581,32,7.22592,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1B7F_A,27.586,26,7.17236,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1B7F_A,30.0,26,7.8,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,4QQB_A,27.586,26,7.17236,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,4QQB_A,30.0,26,7.8,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,6DCL_A,25.974,28,7.27272,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,6DCL_A,25.424,28,7.11872,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5X8R_VV,28.378,26,7.37828,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5X8R_VV,27.778,26,7.22228,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1UP1_A,25.974,28,7.27272,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1UP1_A,25.424,28,7.11872,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2LYV_A,25.974,28,7.27272,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2LYV_A,25.424,28,7.11872,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,4YOE_A,25.974,33,8.57142,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,4YOE_A,26.596,33,8.77668,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1L3K_A,25.974,28,7.27272,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1L3K_A,25.424,28,7.11872,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,6ICZ_WW,29.31,21,6.1551,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1PGZ_A,25.974,28,7.27272,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1PGZ_A,25.424,28,7.11872,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1HA1_A,25.974,28,7.27272,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1HA1_A,25.424,28,7.11872,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2MJN_A,26.984,27,7.28568,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2MJN_A,25.0,27,6.75,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5MMJ_VV,28.378,26,7.37828,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5MMJ_VV,27.778,26,7.22228,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2UP1_A,25.974,28,7.27272,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2UP1_A,25.424,28,7.11872,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2DO0_A,30.769,29,8.92301,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1OO0_B,27.778,26,7.22228,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2JRS_A,27.778,26,7.22228,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2DGP_A,25.806,22,5.67732,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1X5S_A,23.404,33,7.72332,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1HL6_A,27.778,26,7.22228,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2QFJ_A,27.778,33,9.16674,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2QFJ_A,29.545,33,9.74985,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1X5T_A,33.898,21,7.11858,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1U6F_A,27.119,21,5.69499,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5MPL_A,25.424,21,5.33904,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1H6K_Z,20.732,29,6.01228,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2DNZ_A,25.862,21,5.43102,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2CQD_A,21.127,26,5.49302,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5X3Y_A,19.672,22,4.32784,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5ITH_A,25.397,23,5.84131,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2KXF_A,27.778,31,8.61118,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2KXF_A,30.137,31,9.34247,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2MKS_A,26.25,28,7.35,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5Z58_4,33.333,26,8.66658,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5Z58_4,27.397,26,7.12322,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2K8G_A,25.333,24,6.07992,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,4IUF_A,31.579,21,6.63159,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2MSS_A,20.339,21,4.27119,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,3MD3_A,24.324,26,6.32424,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2RU3_A,21.127,26,5.49302,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5TBX_A,22.078,27,5.96106,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,4Y0F_A,31.579,21,6.63159,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2CQG_A,32.727,20,6.5454,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2MGZ_B,21.127,26,5.49302,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2DO4_A,24.419,31,7.56989,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2CQ0_A,27.692,23,6.36916,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,4CH0_S,21.127,26,5.49302,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,4F25_A,25.333,24,6.07992,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1CVJ_A,25.333,26,6.58658,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1CVJ_A,21.622,26,5.62172,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,3UWT_A,30.137,31,9.34247,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,3UWT_A,29.167,31,9.04177,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,4C7Q_A,25.641,28,7.17948,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,3LPY_A,28.378,26,7.37828,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,6FF4_1,25.0,26,6.5,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5EN1_A,23.377,37,8.64949,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5EN1_A,23.529,37,8.70573,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,4Y00_A,31.579,21,6.63159,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5HO4_A,23.377,37,8.64949,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5HO4_A,23.529,37,8.70573,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,3MDF_A,28.378,26,7.37828,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,4F02_A,25.333,26,6.58658,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,4F02_A,21.622,26,5.62172,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,3SDE_B,28.261,33,9.32613,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2KYX_A,28.378,26,7.37828,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5IFM_A,28.261,33,9.32613,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5MQF_P,26.19,29,7.5951,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5GVQ_A,28.767,26,7.47942,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2DNK_A,27.869,22,6.13118,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2CQB_A,28.378,26,7.37828,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2I2Y_A,31.944,26,8.30544,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2CPJ_A,29.63,29,8.5927,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,4P6Q_A,27.778,24,6.66672,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2MKI_A,33.333,24,7.99992,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5MQF_OO,28.378,26,7.37828,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2YTC_A,25.676,26,6.67576,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,4BS2_A,31.579,21,6.63159,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2SXL_A,30.508,21,6.40668,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,3VAF_A,24.051,26,6.25326,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2I38_A,30.556,26,7.94456,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1FXL_A,22.917,39,8.93763,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1FXL_A,24.194,39,9.43566,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,4TU7_A,24.051,26,6.25326,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,6ES4_A,24.658,26,6.41108,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5K0Y_O,25.862,21,5.43102,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2G4B_A,24.051,26,6.25326,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2RS2_A,19.298,21,4.05258,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2YH1_A,24.39,27,6.5853,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5EV1_A,24.051,26,6.25326,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1UAW_A,19.298,21,4.05258,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5JPQ_KK,35.849,19,6.81131,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2FC9_A,23.684,27,6.39468,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2DNL_A,32.308,22,7.10776,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1X4G_A,23.611,26,6.13886,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1FNX_H,27.119,26,7.05094,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1FNX_H,21.667,26,5.63342,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,4UQT_A,26.316,27,7.10532,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2DNP_A,30.556,26,7.94456,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5LQW_J,26.316,27,7.10532,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2D9P_A,25.333,27,6.83991,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2KU7_A,28.378,26,7.37828,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5IFN_A,22.826,33,7.53258,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,3SDE_A,22.826,33,7.53258,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2MKC_A,26.316,27,7.10532,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,3NMR_A,22.059,24,5.29416,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2DIV_A,30.0,18,5.4,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1D9A_A,27.119,21,5.69499,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2HZC_A,24.39,26,6.3414,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2L5I_A,47.619,8,3.80952,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1U2F_A,24.39,26,6.3414,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2FC8_A,26.23,22,5.7706,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1X5O_A,26.582,28,7.44296,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2CQC_A,28.814,21,6.05094,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1D8Z_A,20.968,22,4.61296,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2DGT_A,30.556,26,7.94456,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2N3L_A,28.767,26,7.47942,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2RRB_A,28.814,21,6.05094,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2RRA_A,28.814,21,6.05094,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,1WTB_A,21.667,22,4.76674,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2L5J_A,42.857,8,3.42856,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,2KXN_B,28.333,21,5.94993,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5ZUH_A,40.625,12,4.875,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,5ZOM_A,40.625,12,4.875,A6NDY0
sp|A6NDY0|EPAB2_HUMAN,6EC8_A,25.806,43,1.03224,A6NDY0
sp|O00425|IF2B3_HUMAN,6FQ1_A,98.773,28,27.65644,O00425
sp|O00425|IF2B3_HUMAN,6GQE_A,98.78,55,54.329,O00425
sp|O00425|IF2B3_HUMAN,6GQE_A,23.567,55,12.96185,O00425
sp|O00425|IF2B3_HUMAN,6QEY_A,82.286,57,46.90302,O00425
sp|O00425|IF2B3_HUMAN,6QEY_A,24.841,57,14.15937,O00425
sp|O00425|IF2B3_HUMAN,2N8M_A,77.966,58,45.22028,O00425
sp|O00425|IF2B3_HUMAN,2N8M_A,24.405,58,14.1549,O00425
sp|O00425|IF2B3_HUMAN,2N8L_A,77.401,58,44.89258,O00425
sp|O00425|IF2B3_HUMAN,2N8L_A,24.405,58,14.1549,O00425
sp|O00425|IF2B3_HUMAN,3KRM_A,82.209,53,43.57077,O00425
sp|O00425|IF2B3_HUMAN,3KRM_A,24.324,53,12.89172,O00425
sp|O00425|IF2B3_HUMAN,2E44_A,100.0,15,15.0,O00425
sp|O00425|IF2B3_HUMAN,2CQH_A,59.494,14,8.32916,O00425
sp|O00425|IF2B3_HUMAN,2JZX_A,29.927,60,17.9562,O00425
sp|O00425|IF2B3_HUMAN,2JZX_A,26.344,60,15.8064,O00425
sp|O00425|IF2B3_HUMAN,2JZX_A,26.174,60,15.7044,O00425
sp|O00425|IF2B3_HUMAN,2JZX_A,31.884,60,19.1304,O00425
sp|O00425|IF2B3_HUMAN,2ANR_A,29.412,63,18.52956,O00425
sp|O00425|IF2B3_HUMAN,2ANR_A,34.532,63,21.75516,O00425
sp|O00425|IF2B3_HUMAN,2ANR_A,24.752,63,15.59376,O00425
sp|O00425|IF2B3_HUMAN,2ANR_A,31.081,63,19.58103,O00425
sp|O00425|IF2B3_HUMAN,2ANN_A,34.532,63,21.75516,O00425
sp|O00425|IF2B3_HUMAN,2ANN_A,29.412,63,18.52956,O00425
sp|O00425|IF2B3_HUMAN,2ANN_A,24.752,63,15.59376,O00425
sp|O00425|IF2B3_HUMAN,2ANN_A,31.081,63,19.58103,O00425
sp|O00425|IF2B3_HUMAN,3VKE_A,36.62,38,13.9156,O00425
sp|O00425|IF2B3_HUMAN,3VKE_A,32.877,38,12.49326,O00425
sp|O00425|IF2B3_HUMAN,3VKE_A,31.579,38,12.00002,O00425
sp|O00425|IF2B3_HUMAN,1ZTG_A,36.62,38,13.9156,O00425
sp|O00425|IF2B3_HUMAN,1ZTG_A,32.877,38,12.49326,O00425
sp|O00425|IF2B3_HUMAN,1ZTG_A,31.579,38,12.00002,O00425
sp|O00425|IF2B3_HUMAN,2AXY_A,35.616,39,13.89024,O00425
sp|O00425|IF2B3_HUMAN,2AXY_A,32.877,39,12.82203,O00425
sp|O00425|IF2B3_HUMAN,2AXY_A,29.114,39,11.35446,O00425
sp|O00425|IF2B3_HUMAN,5Z58_4,25.131,28,7.03668,O00425
sp|O00425|IF2B3_HUMAN,4QQB_A,30.631,18,5.51358,O00425
sp|O00425|IF2B3_HUMAN,1FNX_H,26.144,26,6.79744,O00425
sp|O00425|IF2B3_HUMAN,1FNX_H,31.081,26,8.08106,O00425
sp|O00425|IF2B3_HUMAN,1WVN_A,38.667,45,17.40015,O00425
sp|O00425|IF2B3_HUMAN,1WVN_A,26.563,45,11.95335,O00425
sp|O00425|IF2B3_HUMAN,1WVN_A,28.07,45,12.6315,O00425
sp|O00425|IF2B3_HUMAN,1WVN_A,27.143,45,12.21435,O00425
sp|O00425|IF2B3_HUMAN,1FXL_A,27.451,26,7.13726,O00425
sp|O00425|IF2B3_HUMAN,1FXL_A,31.081,26,8.08106,O00425
sp|O00425|IF2B3_HUMAN,1J4W_A,24.064,61,14.67904,O00425
sp|O00425|IF2B3_HUMAN,1J4W_A,34.146,61,20.82906,O00425
sp|O00425|IF2B3_HUMAN,1J4W_A,24.706,61,15.07066,O00425
sp|O00425|IF2B3_HUMAN,1J4W_A,31.884,61,19.44924,O00425
sp|O00425|IF2B3_HUMAN,1B7F_A,30.631,18,5.51358,O00425
sp|O00425|IF2B3_HUMAN,1X4M_A,32.836,29,9.52244,O00425
sp|O00425|IF2B3_HUMAN,1X4M_A,45.161,29,13.09669,O00425
sp|O00425|IF2B3_HUMAN,1X4M_A,25.352,29,7.35208,O00425
sp|O00425|IF2B3_HUMAN,2OPV_A,33.333,28,9.33324,O00425
sp|O00425|IF2B3_HUMAN,2OPV_A,23.529,28,6.58812,O00425
sp|O00425|IF2B3_HUMAN,2OPV_A,46.667,28,13.06676,O00425
sp|O00425|IF2B3_HUMAN,3SXL_A,30.631,18,5.51358,O00425
sp|O00425|IF2B3_HUMAN,2JVZ_A,32.394,51,16.52094,O00425
sp|O00425|IF2B3_HUMAN,2JVZ_A,22.667,51,11.56017,O00425
sp|O00425|IF2B3_HUMAN,2JVZ_A,25.786,51,13.15086,O00425
sp|O00425|IF2B3_HUMAN,4WII_A,26.027,24,6.24648,O00425
sp|O00425|IF2B3_HUMAN,3SDE_A,24.638,23,5.66674,O00425
sp|O00425|IF2B3_HUMAN,5IFN_A,24.638,23,5.66674,O00425
sp|O00425|IF2B3_HUMAN,5WPA_A,26.389,23,6.06947,O00425
sp|O00425|IF2B3_HUMAN,4WIJ_A,26.389,23,6.06947,O00425
sp|O00425|IF2B3_HUMAN,1ZZI_A,39.437,25,9.85925,O00425
sp|O00425|IF2B3_HUMAN,1ZZI_A,27.632,25,6.908,O00425
sp|O00425|IF2B3_HUMAN,1J5K_A,43.548,23,10.01604,O00425
sp|O00425|IF2B3_HUMAN,1J5K_A,26.389,23,6.06947,O00425
sp|O00425|IF2B3_HUMAN,2P2R_A,36.364,23,8.36372,O00425
sp|O00425|IF2B3_HUMAN,2P2R_A,28.07,23,6.4561,O00425
sp|O00425|IF2B3_HUMAN,2OPU_A,35.714,37,13.21418,O00425
sp|O00425|IF2B3_HUMAN,2OPU_A,32.468,37,12.01316,O00425
sp|O00425|IF2B3_HUMAN,2OPU_A,25.61,37,9.4757,O00425
sp|O00425|IF2B3_HUMAN,1DTJ_A,35.135,45,15.81075,O00425
sp|O00425|IF2B3_HUMAN,1DTJ_A,32.787,45,14.75415,O00425
sp|O00425|IF2B3_HUMAN,1DTJ_A,35.821,45,16.11945,O00425
sp|O00425|IF2B3_HUMAN,1DTJ_A,28.358,45,12.7611,O00425
sp|O00425|IF2B3_HUMAN,1EC6_A,35.065,49,17.18185,O00425
sp|O00425|IF2B3_HUMAN,1EC6_A,35.714,49,17.49986,O00425
sp|O00425|IF2B3_HUMAN,1EC6_A,32.787,49,16.06563,O00425
sp|O00425|IF2B3_HUMAN,1EC6_A,26.506,49,12.98794,O00425
sp|O00425|IF2B3_HUMAN,1D8Z_A,31.081,26,8.08106,O00425
